DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,minute,hour,month,dayofweek,day_of_month,hour_sin,hour_cos,hour_squared,part_of_day,is_daytime,day_index,prev_day_peak,hour_avg,ac_lag_96,ac_lag_144,ac_lag_192,dc_lag_96,dc_lag_144,dc_lag_192,irr_lag_96,irr_lag_144,irr_lag_192,temp_lag_96,temp_lag_144,temp_lag_192,daily_yield_lag_96,daily_yield_lag_144,daily_yield_lag_192,efficiency_lag_96,efficiency_lag_144,efficiency_lag_192,module_temp_lag_96,module_temp_lag_144,module_temp_lag_192,ac_lag_mean,irr_lag_mean,temp_lag_mean,ac_lag_trend,efficiency_lag_mean,daily_yield_lag_mean,module_temp_lag_mean,dc_lag_mean,ac_rolling_mean_48,ac_rolling_mean_96,ac_rolling_mean_192,ac_rolling_std_48,ac_rolling_std_96,ac_rolling_std_192,ac_rolling_max_192,ac_rolling_min_192,ac_rolling_range_192,irr_rolling_mean_48,irr_rolling_mean_96,irr_rolling_mean_192,irr_rolling_std_48,irr_rolling_std_96,irr_rolling_std_192,module_temp_rolling_mean_192,module_temp_rolling_std_192,temp_rolling_mean_192,temp_rolling_std_192,solar_elevation,solar_azimuth,clear_sky_ghi,clear_sky_index,clear_sky_index_lag_96,clear_sky_index_lag_144,clear_sky_index_lag_192,clear_sky_index_lag_mean
2020-05-30 13:00:00,10215.564934818183,998.0111201568182,3764.946022727273,6968728.355113637,28.888469533333335,54.832271199999994,0.7973771823333333,0,13,5,5,30,-0.2588190451025208,-0.9659258262890683,1,3,1,15,1240.7275973636365,841.6419417295455,1131.538555156818,688.7285714272728,820.1017857136364,11599.719156136363,7038.42086034091,8393.249188431819,0.9428264526666664,0.533174254,0.6371098223333334,33.110328233333334,32.59502763333333,32.3477945,5516.827922068182,4513.353896090909,5159.298701272727,1200.1557147197163,1291.7513669504244,1287.2220094019558,61.20372316666667,50.5162667,55.110127766666665,880.122970765909,0.7043701763333333,32.684383455555555,311.43676944318145,1259.709697024032,5063.16017314394,55.610039211111115,9010.46306830303,324.01537940594034,310.34895732234,329.6213877635648,423.3804276917544,394.94794507794035,420.98179539877526,1240.7275973636365,0.0,1240.7275973636365,0.25141604540604595,0.24096063414228264,0.2567222720287095,0.33421372810276323,0.31079360951865065,0.33111556571458856,33.66528760011336,14.168822036759062,27.03855144375954,4.035537293395841,75.52881748862657,314.3553600193721,945.8403384906118,0.000843035711086082,0.0009945015074051776,0.0005617219682309705,0.0006704003787574751,0.0007422079514645411
2020-05-30 13:30:00,11153.707792,1088.8295048545456,4298.808035727272,6969262.217113636,29.273597233333337,54.20706800000001,0.8476644816666667,30,13,5,5,30,-0.2588190451025208,-0.9659258262890683,1,3,1,15,1240.7275973636365,894.3376251204546,839.3657873431819,431.5156385295454,1125.5212662295455,8590.638392795456,4396.073593068182,11536.42491897727,0.627709162452381,0.3025938576666666,0.8873752586666666,32.865296161904766,32.267910799999996,32.993122166666666,5952.90503240909,4758.571293318182,5645.2836850681815,1337.189000179454,1426.0555116915075,1268.371250197698,49.795132202380955,42.47947576666666,59.858869299999995,798.8008973674242,0.605892759595238,32.70877637619048,-286.15547888636365,1343.8719206895532,5452.253336931818,50.71115908968253,8174.3789682803035,332.51225750622444,307.3681710839404,328.59748629064813,429.630238154315,389.77683872272934,419.49130525121626,1240.7275973636365,0.0,1240.7275973636365,0.258189280922415,0.23825577897338382,0.2557187890716162,0.3385394038286752,0.3062046723721945,0.3296872720019865,33.61447290440403,14.092789226213105,27.03679609401995,4.032914628682184,69.69084009481844,301.4747988910077,910.420567283124,0.0009310691257736698,0.0006880083058257048,0.00033129452436654047,0.000970437985545092,0.0006632469385791125
2020-05-30 14:00:00,11435.025568409092,1116.122849,4859.617288954545,6969823.026386363,30.021040766666665,54.62170833333334,0.868594294,0,14,5,5,30,-0.4999999999999998,-0.8660254037844388,4,3,1,15,1240.7275973636365,779.3588203575758,694.3081683,410.4389204590909,574.446063309091,7098.252299863636,4178.833603863637,5868.845373409091,0.5609762020714285,0.2947189976666666,0.481148918,33.273775714285705,32.31034126666667,33.09780717857143,6414.1006493409095,4971.6160714318175,6108.450487045455,1237.6784714507273,1392.6449387674222,1193.9049259362378,51.68269777857142,42.3350585,54.045798992857144,559.731050689394,0.4456147059126983,32.89397471984127,119.86210499090907,1274.742778718129,5831.389069272726,49.35451842380953,5715.31042571212,338.4262001695767,308.61673467759573,327.1719103442348,432.66874907504155,390.8319168391367,417.76849845061696,1240.7275973636365,0.0,1240.7275973636365,0.2637363060141809,0.2390873131824612,0.2543027323775438,0.3413205948309216,0.3069786319792228,0.32777372439304675,33.57780954266048,14.036171080443324,27.035011538886025,4.030062720895634,63.21126978248975,295.0553748005101,857.9465060315196,0.0010124107830658724,0.0006526187781674343,0.00034252226860275457,0.0005586134573597435,0.0005179181680433108
2020-05-30 14:30:00,10320.203327681818,1008.9122970886364,5392.759740227273,6970356.168863637,30.170614673809524,52.298801145238095,0.7587615777142857,30,14,5,5,30,-0.4999999999999998,-0.8660254037844388,4,3,1,15,1240.7275973636365,774.1266842613636,792.8017857136363,708.5289502136363,574.800852265909,8106.422213181818,7244.513122386363,5867.572646113636,0.5448041238461538,0.508367262547619,0.3738722169999999,32.90578995641025,32.87417648571429,32.308536833333335,6733.995400477272,5273.930600636364,6379.753246772727,1455.2051847858515,1393.73441685236,1537.4259603406401,47.67455108974359,48.55237386666667,44.11739993333333,692.0438627310605,0.4756812011312576,32.696167758485956,218.00093344772722,1462.1218539929505,6129.226415962122,46.781441629914525,7072.835993893939,340.18188424249337,310.88757773434287,326.8667893096704,434.37014201055905,393.0219883924942,417.4048652421931,1240.7275973636365,0.0,1240.7275973636365,0.2644954072912337,0.2408678538787753,0.2536381469184092,0.3419162312327119,0.3082616812749429,0.32705011458608413,33.54330166847512,13.993036887847147,27.03138917511733,4.024438464000281,56.467229724664485,291.61388326570363,789.4210337972181,0.0009611620988416581,0.0006890079452734766,0.0006423669008505394,0.00047199173764815073,0.0006011221945907223
2020-05-30 15:00:00,9205.056818181818,900.4239042204547,5872.4740259772725,6970835.883113636,30.658076033333337,49.413743866666664,0.6708638549999999,0,15,5,5,30,-0.7071067811865471,-0.7071067811865479,9,3,1,15,1240.7275973636365,823.7955330075757,910.0465097386364,455.4536931772727,429.71185065227274,9304.46387975,4643.967532386364,4378.935470795455,0.6909949856666667,0.3040861066666666,0.323259085,33.40818486666667,32.7835549,32.338560233333325,7182.37946425,5545.8506493409095,6614.063311659091,1317.0088475542705,1497.778698835894,1329.3109786915122,51.21871526666666,44.6510864,42.2605153,598.4040178560606,0.4394467257777778,32.84343333333333,480.3346590863636,1381.3661750272256,6447.431141749999,46.04343898888889,6109.122294310607,349.6525679208551,315.89106376649255,327.85746715392935,441.8286841721188,397.58171340728103,418.5665389303174,1240.7275973636365,0.0,1240.7275973636365,0.27255600893706705,0.2446984361773864,0.2542128575798675,0.347386322444417,0.31156341874838833,0.3277240249491154,33.53144060927372,13.976991575506398,27.02954729126316,4.021421781077849,49.59944695122274,289.7339697916256,706.1870239585488,0.000949980433284452,0.000977226076004057,0.0004297438175972802,0.00045649785512364967,0.0006211559162416624
2020-05-30 15:30:00,7853.659902636364,768.7840097386363,6291.2650162499995,6971254.674090909,30.78923543333333,47.295575166666666,0.5663807206666666,30,15,5,5,30,-0.7071067811865471,-0.7071067811865479,9,3,1,15,1240.7275973636365,798.3066538142045,693.6913284659091,715.0755681795455,764.2597808454545,7085.09199134091,7305.185064886364,7807.985795454546,0.5259498046904763,0.539128087,0.532398827,33.27423393095238,32.1123586,33.06122236666667,7585.372159113636,5846.561688363637,6910.481331204546,1318.9306703405841,1326.355620161829,1435.5023754503025,48.133324452380954,46.28178723333333,47.394300333333334,724.342225830303,0.532492239563492,32.81593829920635,-70.56845237954542,1360.2628886509053,6780.805059560606,47.269804006349204,7399.420950560608,349.20706292682104,315.1559757208723,329.69789310713725,441.46301072117564,396.80848421709834,419.3977013968593,1240.7275973636365,0.0,1240.7275973636365,0.272281461388952,0.24463125886166223,0.25577212610690125,0.3471763058412733,0.31150142273714854,0.3283035086832411,33.559556437039106,14.001011222825493,27.03072381780086,4.023224527743395,42.671489146493386,288.778879253818,609.9461450369041,0.0009285749656347092,0.0008615678835426149,0.0008827257227180871,0.0008712434594775998,0.0008718456885794339
2020-05-30 16:00:00,6230.613230545455,610.4296266250001,6638.636363613636,6971602.045477273,31.1429362,43.459196866666666,0.4522139249999999,0,16,5,5,30,-0.8660254037844384,-0.5000000000000004,16,4,1,15,1240.7275973636365,619.4350108204545,361.5259469727273,566.3336038954545,560.4531655795455,3686.709280295454,5780.000000045455,5719.032873386364,0.2611000833333333,0.4206599766666666,0.4112149382142857,32.79076943333334,32.144923766666665,33.33576285476191,7834.332792227273,6159.7240259772725,7235.72727275,1384.6259348419487,1346.297806563662,1362.9202480175738,41.55213406666667,43.71485593333334,45.632056030952384,496.1042388159091,0.3643249994047619,32.75715201825397,-198.9272186068182,1364.6146631410613,7076.594696984849,43.63301534365079,5061.914051242425,344.94023674093086,313.0838171937179,329.4864978346822,440.3080320151784,396.03269007923785,419.3712376295193,1240.7275973636365,0.0,1240.7275973636365,0.2689572969445075,0.24306756245665231,0.2556297155808596,0.34648857526103755,0.3110328180481812,0.3282951928902416,33.564794212386325,14.003826538971948,27.02968823290503,4.021707975901158,35.7174753558809,288.43289880182937,502.8157740267164,0.0008993630438013509,0.0005191805536578899,0.0008363152225124948,0.000817358771751638,0.0007242848493073409
2020-05-30 16:30:00,4172.125811727273,409.55198863636366,6886.535714272727,6971849.944818182,30.69241190238095,38.8998512595238,0.3098365353095237,30,16,5,5,30,-0.8660254037844384,-0.5000000000000004,16,4,1,15,1240.7275973636365,574.0043425323863,394.7951975068182,393.59139610681814,554.5697240249999,4023.742830068182,4013.546672090909,5658.568181863637,0.3060057146190477,0.2940029419999999,0.4090996269999999,32.771384478571434,31.760681066666667,33.11342963333334,8035.499729409092,6406.294236977273,7518.825081181818,1290.1562900493745,1338.7328488257724,1355.5859928100106,39.38374947142857,41.059491,43.31493,447.65210587954545,0.3363694278730158,32.54849839285715,-159.7745265181817,1328.158377228386,7320.206349189394,41.25272349047619,4565.285894674243,344.9653159367642,311.4194992091535,329.6184224801131,440.3108963356069,395.342291318074,419.3878637289241,1240.7275973636365,0.0,1240.7275973636365,0.26920735470740437,0.2419936675360174,0.25580138139311154,0.34651136546069267,0.3106312447987599,0.3283129643766774,33.563547457897236,14.003294990130138,27.029656274112867,4.021662085316966,28.758964455892013,288.529198586592,387.4860785689033,0.0007996068825332731,0.0007903980298148193,0.0007596576763553946,0.0010573530685201152,0.0008691362582301097
2020-05-30 17:00:00,3006.2597403181817,295.21562500227276,7068.568993477273,6972031.978113636,30.456971133333333,35.56793616666667,0.2283407626666666,0,17,5,5,30,-0.9659258262890683,-0.25881904510252063,25,4,1,15,1240.7275973636365,392.2389520196969,288.373809525,216.959943175,256.5940746745454,2936.5377435,2214.1903409318184,2620.5807629636365,0.2154103244761904,0.1523392834523809,0.1904514859333333,32.59182391904762,30.688502069047622,32.56228136666667,8207.460092,6551.564123386364,7751.455762977273,1338.7186070409284,1424.1890749264198,1347.2936344763675,38.03968747142856,34.69713519523809,39.323957500000006,253.97594245818178,0.18606703128730154,31.947535784920635,31.779734850454588,1370.0671054812385,7503.493326121213,37.35359338888889,2590.4362824651516,346.45310481905585,311.7505381138457,329.4245677779706,439.98970465913055,395.3092040981586,419.39833576780774,1240.7275973636365,0.0,1240.7275973636365,0.2705213347287337,0.24225365543750546,0.25563495040427225,0.3461781929777312,0.31059809471649996,0.32832536250874694,33.55681350132482,14.000816871141042,27.029169092962075,4.020978977787242,21.811983362134683,288.9781698679404,267.6667396509912,0.0008530785818379921,0.0008070082447477406,0.0005714602729763555,0.0007153067117248777,0.0006979250764829912
2020-05-30 17:30:00,1403.9277597727273,137.13331980386363,7177.012987068182,6972140.422022727,29.7860423,31.619818100000003,0.1090426928,30,17,5,5,30,-0.9659258262890683,-0.25881904510252063,25,4,1,15,1240.7275973636365,353.1810098755682,88.2135227265909,73.96164772704546,55.656574674999995,908.2248376977273,762.6071428590909,575.1002435068182,0.0677070654666666,0.0527966809333333,0.0396667012666666,31.71751086666667,29.971083566666664,30.887938399999996,8299.799107136363,6620.49553575,7806.354301954545,1302.87027090282,1400.8768433841,1403.1057006943574,32.87137423333333,30.8533488,30.962147066666667,72.61058170954546,0.05339014922222216,30.858844277777777,32.5569480515909,1368.9509383270924,7575.549648280303,31.56229003333333,748.6440746878787,346.7500188815464,312.08967298938313,329.1639708488714,439.806680105442,395.10109949613576,419.53326991969107,1240.7275973636365,0.0,1240.7275973636365,0.2708319677398448,0.2425457425645888,0.255400507121869,0.3459853032198665,0.3104187089075725,0.3284439957550849,33.551943948943865,14.000892224909563,27.02952431631277,4.021392260727861,14.890466914761442,289.734956541414,149.51710884259103,0.0007292990992408649,0.0004561304026237518,0.0003569375724882938,0.0002690976471635522,0.00036072187409186594
2020-05-30 18:00:00,474.6688311681818,45.94671266227272,7220.43547075,6972183.84459091,28.73983763333333,27.9543263,0.0336481274833333,0,18,5,5,30,-1.0,-1.8369701987210297e-16,36,4,1,15,1240.7275973636365,159.98780212916665,36.043601190454545,20.835514069909088,22.563523154282297,372.8502435068182,215.78622835272728,233.51796394330145,0.0282992668488095,0.0153506481533333,0.0255305692333333,30.71349880238095,29.16729733333333,29.343590399999997,8329.158685022729,6622.271915636364,7833.099602712919,1273.6584796708555,1357.3051679505,883.7845700997078,30.26232917857143,28.336309766666663,28.63125,26.480879471548644,0.023060161411825365,29.741462178571425,13.480078036172248,1171.5827392403544,7594.843401124003,29.076629648412695,274.051478600949,347.0668540298911,312.2300904689266,329.1035197981872,439.5723124681413,394.9995021671608,419.5748800914743,1240.7275973636365,0.0,1240.7275973636365,0.2711017306293339,0.24257458316475,0.2553588317096232,0.3457868586332362,0.31039846202879523,0.32847244871244524,33.55424736949198,14.000311412484523,27.030857075352944,4.022576564446702,8.008303464323946,290.7840584894985,47.16954397509815,0.0007133443456883299,0.000614198441459963,0.0003370947232240885,0.0005672340173487645,0.0005061757273442719
2020-05-30 18:30:00,15.271103896136363,1.4725649350454546,7229.76542209091,6972193.1745,27.90298466666667,25.14375916666667,0.0017194229566666,30,18,5,5,30,-1.0,-1.8369701987210297e-16,36,4,1,15,1240.7275973636365,143.39913081738635,2.8830681818409087,0.28625,0.0,29.920292207954542,2.96875,0.0,0.0043313913537285,0.0009776612040999,0.006516226400238,29.142290464285715,28.052605133333333,28.591227833333335,8337.665584454546,6606.793750000001,0.0,665.6217243817366,292.79058921391976,0.0,28.652346709523812,26.2303152,26.973623207142857,1.0564393939469696,0.003941759652688799,28.59537447698413,2.8830681818409087,319.4707711985521,4981.4864448181825,27.285428372222224,10.963014069318183,347.1209544086794,312.26012242915414,329.08084363645906,439.5288820027162,394.9756221909668,419.59248391432635,1240.7275973636365,0.0,1240.7275973636365,0.27117160000745116,0.2425518244663489,0.2553487100596079,0.3457314506977275,0.31041603183227096,0.32848019410058105,33.55941385183325,13.998307921265836,27.029292647909987,4.021691986237862,1.1808858543073246,292.1322713027482,0.47356212492780286,0.003630828704742246,0.011285796207010654,0.002842247369024465,0.021199289997180574,0.011775777857738564
